date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:32:13	84322/84322	---M--	200	added ('OK')	image/jpeg	etag:%22e2eb4f206246d41:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/20_4.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/20_4.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=20)
23:32:13	81075/81075	---M--	200	added ('OK')	image/jpeg	etag:%22659c60206246d41:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/20_5.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/20_5.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=20)
23:32:14	72891/72891	---M--	200	added ('OK')	image/jpeg	etag:%22e2256a206246d41:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/20_6.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/20_6.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=20)
23:32:14	71743/71743	---M--	200	added ('OK')	image/jpeg	etag:%227c387d206246d41:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/20_7.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/20_7.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=20)
23:32:14	70107/70107	---M--	200	added ('OK')	image/jpeg	etag:%22e1f78a5d6846d41:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/21_2.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/21_2.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=21)
23:32:15	86835/86835	---M--	200	added ('OK')	image/jpeg	etag:%22529ece5c6846d41:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/21_3.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/21_3.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=21)
23:32:15	66458/66458	---M--	200	added ('OK')	image/jpeg	etag:%22994a57602bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/12_2.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/12_2.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=12)
23:32:16	62939/62939	---M--	200	added ('OK')	image/jpeg	etag:%22ce715e602bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/12_3.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/12_3.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=12)
23:32:16	85561/85561	---M--	200	added ('OK')	image/jpeg	etag:%226fd19e602bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/13_2.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/13_2.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=13)
23:32:17	79725/79725	---M--	200	added ('OK')	image/jpeg	etag:%2243f8a5602bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/13_3.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/13_3.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=13)
23:32:17	69548/69548	---M--	200	added ('OK')	image/jpeg	etag:%229ea8b6602bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/14_2.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/14_2.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=14)
23:32:17	64043/64043	---M--	200	added ('OK')	image/jpeg	etag:%22eecfbd602bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/14_3.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/14_3.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=14)
23:32:18	67109/67109	---M--	200	added ('OK')	image/jpeg	etag:%22d93ae5f2bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/11_2.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/11_2.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=11)
23:32:18	156650/156650	---M--	200	added ('OK')	image/jpeg	etag:%22c8b2dd5f2bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/11_3.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/11_3.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=11)
23:32:18	66846/66846	---M--	200	added ('OK')	image/jpeg	etag:%22e68cb75f2bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/11_4.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/11_4.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=11)
23:32:19	84255/84255	---M--	200	added ('OK')	image/jpeg	etag:%22163ee5f2bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/11_5.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/11_5.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=11)
23:32:19	83878/83878	---M--	200	added ('OK')	image/jpeg	etag:%22e5ea16602bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/11_6.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/11_6.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=11)
23:32:20	62130/62130	---M--	200	added ('OK')	image/jpeg	etag:%22233925602bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/11_7.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/11_7.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=11)
23:32:20	121120/121120	---M--	200	added ('OK')	image/jpeg	etag:%224ec14d602bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/11_8.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/11_8.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=11)
23:32:20	95956/95956	---M--	200	added ('OK')	image/jpeg	etag:%22fa2431602bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/11_9.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/11_9.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=11)
23:32:21	97327/97327	---M--	200	added ('OK')	image/jpeg	etag:%22c3416b5f2bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/11_10.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/11_10.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=11)
23:32:21	98073/98073	---M--	200	added ('OK')	image/jpeg	etag:%22cd17a25f2bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/11_11.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/11_11.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=11)
23:32:21	103/103	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Oct%202020%2018:32:31%20GMT	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/10_2.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/10_2.2c6.delayed	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=10)
23:32:22	103/103	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Oct%202020%2018:32:31%20GMT	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/9_2.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/9_2.2c7.delayed	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=9)
23:32:23	97479/97479	---M--	200	added ('OK')	image/jpeg	etag:%229b8ff5672bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/8_2.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/8_2.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=8)
23:32:23	136493/136493	---M--	200	added ('OK')	image/jpeg	etag:%22c4652c682bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/8_3.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/8_3.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=8)
23:32:23	110130/110130	---M--	200	added ('OK')	image/jpeg	etag:%22c4652c682bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/8_4.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/8_4.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=8)
23:32:23	116039/116039	---M--	200	added ('OK')	image/jpeg	etag:%22513b63682bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/8_5.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/8_5.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=8)
23:32:24	106756/106756	---M--	200	added ('OK')	image/jpeg	etag:%2296119a682bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/8_6.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/8_6.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=8)
23:32:24	103983/103983	---M--	200	added ('OK')	image/jpeg	etag:%2296119a682bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/8_7.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/8_7.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=8)
23:32:25	96632/96632	---M--	200	added ('OK')	image/jpeg	etag:%2267a913692bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/8_8.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/8_8.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=8)
23:32:25	134880/134880	---M--	200	added ('OK')	image/jpeg	etag:%22a08aac662bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/7_2.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/7_2.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=7)
23:32:25	98390/98390	---M--	200	added ('OK')	image/jpeg	etag:%22413277672bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/7_3.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/7_3.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=7)
23:32:25	78819/78819	---M--	200	added ('OK')	image/jpeg	etag:%22d8366672bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/7_4.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/7_4.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=7)
23:32:26	79927/79927	---M--	200	added ('OK')	image/jpeg	etag:%2222a96d672bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/7_5.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/7_5.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=7)
23:32:26	73970/73970	---M--	200	added ('OK')	image/jpeg	etag:%223ad074672bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/7_6.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/7_6.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=7)
23:32:26	63956/63956	---M--	200	added ('OK')	image/jpeg	etag:%22f4bb80672bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/7_7.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/7_7.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=7)
23:32:27	61136/61136	---M--	200	added ('OK')	image/jpeg	etag:%226b8085672bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/7_8.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/7_8.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=7)
23:32:27	57854/57854	---M--	200	added ('OK')	image/jpeg	etag:%22ec91b7672bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/7_9.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/7_9.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=7)
23:32:27	67876/67876	---M--	200	added ('OK')	image/jpeg	etag:%22ea58d8652bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/7_10.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/7_10.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=7)
23:32:28	66220/66220	---M--	200	added ('OK')	image/jpeg	etag:%222980df652bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/7_11.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/7_11.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=7)
23:32:28	98930/98930	---M--	200	added ('OK')	image/jpeg	etag:%22955616662bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/7_12.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/7_12.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=7)
23:32:32	66419/66419	---M--	200	added ('OK')	image/jpeg	etag:%22e4a424662bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/7_13.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/7_13.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=7)
23:32:32	80363/80363	---M--	200	added ('OK')	image/jpeg	etag:%22882c4d662bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/7_14.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/7_14.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=7)
23:32:32	85393/85393	---M--	200	added ('OK')	image/jpeg	etag:%225f7a5b662bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/7_15.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/7_15.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=7)
23:32:32	82849/82849	---M--	200	added ('OK')	image/jpeg	etag:%2281284662bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/7_16.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/7_16.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=7)
23:32:33	85208/85208	---M--	200	added ('OK')	image/jpeg	etag:%2298a162662bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/7_17.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/7_17.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=7)
23:32:33	71968/71968	---M--	200	added ('OK')	image/jpeg	etag:%22f02a6c662bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/7_18.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/7_18.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=7)
23:32:33	92095/92095	---M--	200	added ('OK')	image/jpeg	etag:%228ab475662bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/7_19.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/7_19.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=7)
23:32:34	100614/100614	---M--	200	added ('OK')	image/jpeg	etag:%222dd9ba662bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/7_20.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/7_20.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=7)
23:32:34	75843/75843	---M--	200	added ('OK')	image/jpeg	etag:%222276b8662bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/7_21.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/7_21.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=7)
23:32:34	83008/83008	---M--	200	added ('OK')	image/jpeg	etag:%22b4aef1662bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/7_22.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/7_22.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=7)
23:32:35	79701/79701	---M--	200	added ('OK')	image/jpeg	etag:%223a5f2672bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/7_23.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/7_23.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=7)
23:32:35	78190/78190	---M--	200	added ('OK')	image/jpeg	etag:%22882226672bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/7_24.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/7_24.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=7)
23:32:35	84601/84601	---M--	200	added ('OK')	image/jpeg	etag:%2246869672bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/7_25.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/7_25.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=7)
23:32:35	83131/83131	---M--	200	added ('OK')	image/jpeg	etag:%22525c40672bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/7_26.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/7_26.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=7)
23:32:36	86775/86775	---M--	200	added ('OK')	image/jpeg	etag:%22edf85c672bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/7_27.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/7_27.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=7)
23:32:36	113040/113040	---M--	200	added ('OK')	image/jpeg	etag:%22858482652bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/6_2.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/6_2.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=6)
23:32:37	159569/159569	---M--	200	added ('OK')	image/jpeg	etag:%22ba8563652bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/6_3.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/6_3.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=6)
23:32:37	64209/64209	---M--	200	added ('OK')	image/jpeg	etag:%22d7ac6a652bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/6_4.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/6_4.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=6)
23:32:38	101530/101530	---M--	200	added ('OK')	image/jpeg	etag:%221583a1652bfed31:0%22	https://www.au.edu.pk/Pages/NewsEvents/EventGallary/6_5.JPG	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/NewsEvents/EventGallary/6_5.jpg	(from https://www.au.edu.pk/Pages/NewsEvents/NewsEventsDetails.aspx?id=6)
23:32:38	268878/268878	---M--	200	added ('OK')	application/pdf	etag:%226aa0563cfa3ad61:0%22	https://www.au.edu.pk/Pages/Academics/Acad_Forms/Form%20for%20Engg.%20students.pdf	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Academics/Acad_Forms/Form%20for%20Engg.%20students.pdf	(from https://www.au.edu.pk/Pages/Academics/Migration_form.aspx)
23:32:38	267013/267013	---M--	200	added ('OK')	application/pdf	etag:%22772593cfa3ad61:0%22	https://www.au.edu.pk/Pages/Academics/Acad_Forms/Form%20for%20Non-Engg.%20students.pdf	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Academics/Acad_Forms/Form%20for%20Non-Engg.%20students.pdf	(from https://www.au.edu.pk/Pages/Academics/Migration_form.aspx)
23:32:39	20436/20436	---M--	200	added ('OK')	application/pdf	etag:%22162cbd4e2bfed31:0%22	https://www.au.edu.pk/Pages/Examination/Exam_Forms/What-Constitute-Unfair-Means.pdf	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Examination/Exam_Forms/What-Constitute-Unfair-Means.pdf	(from https://www.au.edu.pk/Pages/Examination/exam_links.aspx)
23:32:39	74687/74687	---M--	200	added ('OK')	application/pdf	etag:%228ca2b34e2bfed31:0%22	https://www.au.edu.pk/Pages/Examination/Exam_Forms/Penalties-Unfair-Means-Exams.pdf	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Examination/Exam_Forms/Penalties-Unfair-Means-Exams.pdf	(from https://www.au.edu.pk/Pages/Examination/exam_links.aspx)
23:32:39	23460/23460	---M--	200	added ('OK')	application/pdf	etag:%22adcaba4e2bfed31:0%22	https://www.au.edu.pk/Pages/Examination/Exam_Forms/Tips-For-Good-Exam.pdf	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Examination/Exam_Forms/Tips-For-Good-Exam.pdf	(from https://www.au.edu.pk/Pages/Examination/exam_links.aspx)
23:32:40	157075/157075	---M--	200	added ('OK')	application/pdf	etag:%22b24b64e2bfed31:0%22	https://www.au.edu.pk/Pages/Examination/Exam_Forms/Donts-of-Exams.pdf	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Examination/Exam_Forms/Donts-of-Exams.pdf	(from https://www.au.edu.pk/Pages/Examination/exam_links.aspx)
23:32:40	8919/8919	---M--	200	added ('OK')	image/jpeg	etag:%2284378ae2f0c4d41:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/110.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/110.jpg	(from https://www.au.edu.pk/Pages/Faculties/IAA/Departments/Avionics/avi_hod.aspx)
23:32:40	33294/33294	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:32:50%20GMT	https://www.au.edu.pk/Pages/Faculties/IAA/Departments/Avionics/FacultyDetail.aspx?fid=110	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/IAA/Departments/Avionics/FacultyDetail9e09.html	(from https://www.au.edu.pk/Pages/Faculties/IAA/Departments/Avionics/Avi_Faculty.aspx)
23:32:41	32538/32538	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Oct%202020%2018:32:50%20GMT	https://www.au.edu.pk/Pages/Faculties/IAA/Departments/Avionics/FacultyDetail.aspx?fid=129	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/IAA/Departments/Avionics/FacultyDetaila577.html	(from https://www.au.edu.pk/Pages/Faculties/IAA/Departments/Avionics/Avi_Faculty.aspx)
23:32:41	70740/70740	---M--	200	added ('OK')	image/jpeg	etag:%2219ea2512bfed31:0%22	https://www.au.edu.pk/Pages/Faculties/Faculty_Images/129.jpg	G:/SCRAPY/Clone%20Air/AirUniversity/www.au.edu.pk/Pages/Faculties/Faculty_Images/129.jpg	(from https://www.au.edu.pk/Pages/Faculties/IAA/Departments/Avionics/Avi_Faculty.aspx)
